Federal Office of Meteorology and Climatology MeteoSwiss
MeteoSchweiz / MeteoSuisse / MeteoSvizzera / MeteoSwiss

Monthly homogenized values

Station:                  La Chaux-de-Fonds
Altitude [m asl]:         1017 m
Coordinates:              47° 5.0' N / 6° 47.5' E

Reference date of homogenization:
         Temperature:     01.12.2009
         Precipitation:   01.12.2010

Last inhomogeneity provisionally corrected:
         Temperature:     no
         Precipitation:   yes

Units:
         Temperature:     °C
         Precipitation:   mm

Missing values:           NA

Data source:              MeteoSwiss
Creation date:            7.07.2021


Year  Month        Temperature      Precipitation  
1924      8               10.3              133.4  
1924      9               10.1              141.9  
1924     10                6.3              130.4  
1924     11                2.5               20.7  
1924     12               -0.7               31.1  
1925      1               -0.4               45.8  
1925      2               -0.3               79.3  
1925      3               -2.7               44.8  
1925      4                3.9              147.1  
1925      5                8.9              152.9  
1925      6               12.5               53.9  
1925      7               13.5              200.0  
1925      8               13.4              150.3  
1925      9                7.3              157.9  
1925     10                7.2               58.1  
1925     11               -0.5               91.5  
1925     12               -2.4              178.6  
1926      1               -2.4               92.6  
1926      2                3.0               57.8  
1926      3                1.4              129.4  
1926      4                5.8               70.0  
1926      5                6.5              158.9  
1926      6                9.4              142.7  
1926      7               12.8              148.5  
1926      8               13.3               57.0  
1926      9               11.9               50.7  
1926     10                7.0              170.0  
1926     11                4.4               85.0  
1926     12               -3.9               63.8  
1927      1               -2.0               81.3  
1927      2               -2.8               56.9  
1927      3                1.3              104.4  
1927      4                4.8              168.3  
1927      5                9.6              121.2  
1927      6               11.8              133.2  
1927      7               13.7              185.7  
1927      8               12.5              291.9  
1927      9               10.1              176.4  
1927     10                5.8               45.7  
1927     11                2.0               75.8  
1927     12               -1.4               55.2  
1928      1               -0.8               85.9  
1928      2               -0.4              112.5  
1928      3                2.1               86.9  
1928      4                4.0               82.6  
1928      5                6.4              153.4  
1928      6               12.6               65.5  
1928      7               17.0               68.4  
1928      8               14.8              122.3  
1928      9               10.5               75.3  
1928     10                6.0              164.6  
1928     11                2.8              206.3  
1928     12               -2.7               79.6  
1929      1               -6.5               24.7  
1929      2               -7.5               18.9  
1929      3                1.3                5.5  
1929      4                1.9               90.5  
1929      5                9.1              102.3  
1929      6               12.5              222.3  
1929      7               15.2               95.5  
1929      8               13.4               78.8  
1929      9               13.0               41.9  
1929     10                7.0               91.0  
1929     11                2.2               67.4  
1929     12                1.5              132.7  
1930      1                1.3               48.9  
1930      2               -2.9               44.2  
1930      3                2.3               76.9  
1930      4                4.8               98.8  
1930      5                7.2              227.5  
1930      6               14.5              159.6  
1930      7               12.2              266.0  
1930      8               13.3              120.8  
1930      9               11.1              119.6  
1930     10                6.3              202.4  
1930     11                4.2              175.9  
1930     12               -1.1               91.0  
1931      1               -3.2              164.1  
1931      2               -5.1               94.4  
1931      3               -0.5              113.0  
1931      4                3.4              100.0  
1931      5               11.3               87.8  
1931      6               14.3               95.2  
1931      7               13.1              205.5  
1931      8               11.9              236.3  
1931      9                5.8              114.4  
1931     10                5.4               98.8  
1931     11                3.7               38.9  
1931     12               -3.5               59.1  
1932      1               -0.6               71.1  
1932      2               -5.7                1.1  
1932      3               -0.9               90.0  
1932      4                2.6               90.8  
1932      5                7.7              173.3  
1932      6               10.9              143.2  
1932      7               12.9              157.4  
1932      8               16.1               43.8  
1932      9               13.1              110.2  
1932     10                5.7              201.1  
1932     11                2.5               65.0  
1932     12                0.2               18.5  
1933      1               -4.5               29.8  
1933      2               -2.4               74.8  
1933      3                2.2               73.3  
1933      4                5.2               45.3  
1933      5                7.6              181.2  
1933      6                9.5              186.2  
1933      7               15.0               58.5  
1933      8               15.2               71.1  
1933      9               11.7              116.9  
1933     10                7.3              150.7  
1933     11                0.0               88.6  
1933     12               -5.9               18.5  
1934      1               -3.5              107.1  
1934      2               -2.9               21.1  
1934      3                0.3              107.0  
1934      4                6.9               35.0  
1934      5               10.4               40.8  
1934      6               12.8              133.7  
1934      7               15.2              125.0  
1934      8               12.1              156.2  
1934      9               12.0               40.2  
1934     10                5.9              132.5  
1934     11                0.9               39.6  
1934     12                3.2               98.6  
1935      1               -5.3               78.4  
1935      2               -2.1              135.4  
1935      3               -0.2               52.1  
1935      4                3.6              192.4  
1935      5                7.5               81.1  
1935      6               13.8               85.1  
1935      7               15.0               81.5  
1935      8               12.8              163.8  
1935      9               11.2              143.7  
1935     10                5.4              188.4  
1935     11                2.7              103.6  
1935     12               -2.5              241.4  
1936      1                1.8              168.8  
1936      2               -1.4               66.8  
1936      3                2.6               27.4  
1936      4                3.4              135.8  
1936      5                9.3              104.4  
1936      6               11.5              166.9  
1936      7               12.5              243.4  
1936      8               13.1               84.2  
1936      9               10.2              180.0  
1936     10                2.5              108.6  
1936     11                1.5              121.8  
1936     12               -0.9              114.5  
1937      1                0.7               93.9  
1937      2                0.4              212.2  
1937      3               -0.3              160.9  
1937      4                4.2              144.2  
1937      5               10.6              138.4  
1937      6               12.5              189.2  
1937      7               14.3               34.0  
1937      8               13.4              129.0  
1937      9                9.7              162.6  
1937     10                6.8               49.6  
1937     11                1.3               73.7  
1937     12               -2.9               59.2  
1938      1               -1.6              155.4  
1938      2               -3.5               94.2  
1938      3                2.5               35.8  
1938      4                1.2               17.5  
1938      5                7.2              113.8  
1938      6               13.3              165.3  
1938      7               13.0              180.1  
1938      8               12.9              138.7  
1938      9               10.7               82.1  
1938     10                6.1               59.9  
1938     11                4.5               45.7  
1938     12               -3.0              115.3  
1939      1               -0.7              128.0  
1939      2               -2.2               30.6  
1939      3               -2.4              211.9  
1939      4                5.2              139.1  
1939      5                5.8              183.2  
1939      6               12.3              147.2  
1939      7               12.2              187.5  
1939      8               13.3              123.0  
1939      9                9.6              107.7  
1939     10                5.0              307.3  
1939     11                4.1              174.4  
1939     12               -2.5               49.1  
1940      1               -5.9               49.4  
1940      2               -0.7               76.0  
1940      3                1.1               97.3  
1940      4                4.4              125.0  
1940      5                8.8               78.9  
1940      6               12.0              100.9  
1940      7               12.1              176.3  
1940      8               11.6              100.0  
1940      9               10.0              247.6  
1940     10                5.6               64.8  
1940     11                2.3              186.6  
1940     12               -7.1              229.1  
1941      1               -4.9               76.7  
1941      2               -2.3              141.9  
1941      3                0.9               58.0  
1941      4                2.8               74.7  
1941      5                5.2              139.1  
1941      6               12.6              139.5  
1941      7               15.1               54.8  
1941      8               11.9              150.7  
1941      9                9.3               28.5  
1941     10                4.6              169.2  
1941     11                0.9               66.1  
1941     12               -3.2               69.9  
1942      1               -7.0              195.9  
1942      2               -6.8               31.6  
1942      3                2.8               71.3  
1942      4                5.2              108.8  
1942      5                8.6              148.4  
1942      6               12.6              120.6  
1942      7               13.1              146.1  
1942      8               13.7              151.3  
1942      9               12.0              168.9  
1942     10                8.6               91.8  
1942     11               -0.2               35.7  
1942     12               -0.4               45.1  
1943      1               -1.0              155.6  
1943      2               -0.9               59.4  
1943      3                3.2               27.4  
1943      4                5.9               80.4  
1943      5               10.0              154.8  
1943      6               10.8              140.6  
1943      7               14.4              213.1  
1943      8               14.4               54.7  
1943      9               11.3              130.9  
1943     10                8.5               13.3  
1943     11               -0.5              202.7  
1943     12               -1.2               35.0  
1944      1               -0.8               88.4  
1944      2               -5.7              139.0  
1944      3               -2.7               62.5  
1944      4                6.1               36.2  
1944      5                8.4               43.0  
1944      6               10.8              106.4  
1944      7               13.4              101.7  
1944      8               16.7              195.8  
1944      9                9.7              176.4  
1944     10                4.4              122.1  
1944     11                1.0              327.2  
1944     12               -2.5              130.1  
1945      1               -7.6              154.2  
1945      2                1.2              107.3  
1945      3                2.4               76.4  
1945      4                6.7               83.9  
1945      5               11.3              156.4  
1945      6               14.6              105.8  
1945      7               15.5               76.3  
1945      8               12.7              155.9  
1945      9               11.2              110.1  
1945     10                6.3               60.4  
1945     11               -0.5               66.1  
1945     12               -1.4              166.0  
1946      1               -4.3              101.2  
1946      2               -0.1              164.5  
1946      3                2.0               48.6  
1946      4                7.3               41.7  
1946      5                9.8              134.9  
1946      6               11.2              203.5  
1946      7               14.7               76.4  
1946      8               13.0              176.7  
1946      9               11.0              152.7  
1946     10                5.6               63.4  
1946     11                1.9               74.0  
1946     12               -4.5               74.5  
1947      1               -5.3               86.9  
1947      2               -2.9               31.6  
1947      3                2.7              193.8  
1947      4                7.1               61.4  
1947      5               11.2               37.4  
1947      6               14.6              127.7  
1947      7               16.3              111.7  
1947      8               16.4               86.8  
1947      9               12.7               77.4  
1947     10                7.3               51.2  
1947     11                3.6              188.1  
1947     12               -1.9              136.9  
1948      1                0.7              215.0  
1948      2               -1.8               74.0  
1948      3                5.1               23.5  
1948      4                5.4              102.2  
1948      5               10.2              135.7  
1948      6               11.5              163.9  
1948      7               11.0              244.2  
1948      8               13.5              206.2  
1948      9               10.4               93.2  
1948     10                6.9               64.0  
1948     11                3.2               61.8  
1948     12               -0.4               46.1  
1949      1               -2.0               96.6  
1949      2               -1.7               15.8  
1949      3               -1.1               67.8  
1949      4                7.8              113.2  
1949      5                7.3              118.7  
1949      6               12.3               61.9  
1949      7               16.2               40.0  
1949      8               14.7               64.3  
1949      9               14.4               65.3  
1949     10                8.5               80.5  
1949     11                1.3               90.4  
1949     12                1.0               87.8  
1950      1               -2.3               55.0  
1950      2                0.6              126.1  
1950      3                2.3               12.6  
1950      4                2.6              115.5  
1950      5               10.8              188.6  
1950      6               15.5               88.9  
1950      7               16.6              133.8  
1950      8               14.0              183.5  
1950      9               10.0              126.5  
1950     10                6.2               48.6  
1950     11                2.0              443.4  
1950     12               -4.3               62.8  
1951      1               -1.0              127.6  
1951      2               -0.9              115.6  
1951      3               -0.5              144.9  
1951      4                4.5               63.6  
1951      5                7.9              127.0  
1951      6               12.0              184.5  
1951      7               14.1              146.1  
1951      8               13.2              136.5  
1951      9               11.7               92.8  
1951     10                6.3               59.2  
1951     11                3.7              205.4  
1951     12               -0.1               58.7  
1952      1               -3.5              148.8  
1952      2               -4.1               97.5  
1952      3                2.4              137.1  
1952      4                6.9               80.0  
1952      5               10.0               48.4  
1952      6               13.6               73.4  
1952      7               16.8               81.6  
1952      8               14.9              119.1  
1952      9                7.4              138.8  
1952     10                5.6              218.5  
1952     11                0.7              242.1  
1952     12               -2.3              180.6  
1953      1               -6.1               19.8  
1953      2               -3.7               74.4  
1953      3                1.5               10.1  
1953      4                5.8               80.7  
1953      5               10.4              102.2  
1953      6               10.8              258.4  
1953      7               14.2              122.8  
1953      8               13.8               47.3  
1953      9               11.4              130.5  
1953     10                7.7               43.8  
1953     11                2.1               39.8  
1953     12                1.5               54.6  
1954      1               -5.4              113.4  
1954      2               -3.8               76.9  
1954      3                2.1               44.6  
1954      4                2.3               80.8  
1954      5                7.8               82.2  
1954      6               12.3               56.2  
1954      7               11.4               87.8  
1954      8               11.8              247.4  
1954      9               10.7              227.6  
1954     10                6.5              104.7  
1954     11                3.4               82.8  
1954     12               -0.2              220.4  
1955      1               -0.4              228.0  
1955      2               -2.8              180.9  
1955      3               -1.2               38.9  
1955      4                4.8               22.5  
1955      5                7.6              168.0  
1955      6               12.3              177.9  
1955      7               14.0              104.0  
1955      8               12.8              128.5  
1955      9                9.6              101.2  
1955     10                4.9               45.7  
1955     11                0.7               30.8  
1955     12                1.5              190.4  
1956      1               -0.9              131.7  
1956      2              -11.7               13.6  
1956      3                1.0               60.3  
1956      4                2.5              146.5  
1956      5                9.5              162.9  
1956      6                9.6               99.9  
1956      7               12.7              258.7  
1956      8               11.2              233.0  
1956      9               11.8              136.3  
1956     10                4.7              141.8  
1956     11               -1.1               77.5  
1956     12               -0.4               37.7  
1957      1               -3.9               55.0  
1957      2                1.2              236.6  
1957      3                5.1               42.7  
1957      4                4.9               49.6  
1957      5                5.7               75.1  
1957      6               12.7              214.1  
1957      7               14.0              182.2  
1957      8               12.1              120.8  
1957      9                9.4              180.1  
1957     10                6.1               38.8  
1957     11                1.8               43.2  
1957     12               -1.8               56.1  
1958      1               -2.5              144.7  
1958      2                0.3              189.1  
1958      3               -2.0               73.4  
1958      4                1.8               86.5  
1958      5               11.1              127.0  
1958      6               11.3              151.9  
1958      7               14.4              124.6  
1958      8               14.3              132.7  
1958      9               12.8               55.2  
1958     10                5.8              163.9  
1958     11                1.3               56.9  
1958     12                0.3               88.9  
1959      1               -2.3              165.2  
1959      2                0.0                2.9  
1959      3                4.1              133.6  
1959      4                5.5              142.8  
1959      5                9.5               43.4  
1959      6               12.4              198.7  
1959      7               16.6               39.3  
1959      8               13.4              103.6  
1959      9               12.1               56.6  
1959     10                6.2              103.7  
1959     11                1.1               54.7  
1959     12                0.2              160.7  
1960      1               -2.3               96.5  
1960      2               -0.2               91.4  
1960      3                3.1               81.6  
1960      4                4.3               44.6  
1960      5               10.3               94.5  
1960      6               13.2              215.9  
1960      7               11.7              140.2  
1960      8               12.9              174.2  
1960      9                9.0              171.4  
1960     10                6.1              155.0  
1960     11                3.5              142.9  
1960     12               -2.5               64.2  
1961      1               -2.1               99.8  
1961      2                2.1              125.4  
1961      3                2.9               37.9  
1961      4                7.6              146.0  
1961      5                7.4               70.6  
1961      6               12.7              134.6  
1961      7               12.7              162.2  
1961      8               12.9              123.7  
1961      9               14.1               46.9  
1961     10                7.3              113.1  
1961     11                1.1               53.1  
1961     12                0.2              185.3  
1962      1               -0.9              166.1  
1962      2               -3.4              116.7  
1962      3               -2.5              148.7  
1962      4                3.8               98.3  
1962      5                6.5              172.3  
1962      6               11.2               60.4  
1962      7               12.9               89.2  
1962      8               14.5              111.2  
1962      9               10.4               82.8  
1962     10                7.1               24.4  
1962     11               -0.5               35.1  
1962     12               -5.1              179.1  
1963      1               -7.1               48.2  
1963      2               -5.9               44.2  
1963      3                0.1              138.0  
1963      4                5.3               81.0  
1963      5                7.5               67.4  
1963      6               11.6              246.8  
1963      7               14.7               72.7  
1963      8               12.1              216.0  
1963      9               11.1              109.3  
1963     10                6.3               62.2  
1963     11                4.7              224.4  
1963     12               -3.2                4.5  
1964      1               -3.8               25.2  
1964      2                0.0               29.6  
1964      3                0.4               99.6  
1964      4                5.7               96.7  
1964      5               10.8              117.5  
1964      6               13.4               74.7  
1964      7               16.1               13.6  
1964      8               13.0               83.8  
1964      9               11.7               92.4  
1964     10                4.5              139.7  
1964     11                2.2               75.4  
1964     12               -2.1               45.1  
1965      1               -2.0              119.4  
1965      2               -6.0               53.5  
1965      3                0.7              140.6  
1965      4                3.0              157.0  
1965      5                8.0              175.1  
1965      6               12.6              115.4  
1965      7               12.2              189.0  
1965      8               12.4               93.8  
1965      9                8.8              206.0  
1965     10                7.1               33.2  
1965     11                1.3              176.7  
1965     12                0.1              249.7  
1966      1               -3.8              114.6  
1966      2                3.0              153.1  
1966      3               -0.4              117.8  
1966      4                5.9              135.0  
1966      5                9.2              155.5  
1966      6               12.9              133.6  
1966      7               12.0              101.1  
1966      8               12.1              208.0  
1966      9               11.8               60.3  
1966     10                8.9              122.6  
1966     11               -0.5              102.8  
1966     12               -1.6              204.9  
1967      1               -2.8               88.0  
1967      2                0.1               78.8  
1967      3                2.0              111.7  
1967      4                3.4               54.3  
1967      5                8.4              203.4  
1967      6               11.1               65.8  
1967      7               16.0              122.3  
1967      8               13.3              135.5  
1967      9               10.3               97.9  
1967     10                9.1               87.9  
1967     11                2.8              121.8  
1967     12               -4.1              109.8  
1968      1               -4.0              185.0  
1968      2               -0.7               62.8  
1968      3                0.6               79.8  
1968      4                5.8              152.1  
1968      5                7.6               97.1  
1968      6               11.5               66.1  
1968      7               13.7              144.9  
1968      8               11.8              323.9  
1968      9                9.7              239.5  
1968     10                9.2               68.8  
1968     11                2.0               74.8  
1968     12               -1.8              116.9  
1969      1               -1.1               58.7  
1969      2               -4.1               99.9  
1969      3                0.9               85.8  
1969      4                3.7              156.1  
1969      5                9.6              117.8  
1969      6                9.8              220.4  
1969      7               14.9              114.2  
1969      8               12.6              148.8  
1969      9               11.3               90.7  
1969     10                7.6                1.7  
1969     11                2.1              131.5  
1969     12               -6.4               83.1  
1970      1               -1.6               83.7  
