Federal Office of Meteorology and Climatology MeteoSwiss
MeteoSchweiz / MeteoSuisse / MeteoSvizzera / MeteoSwiss

Monthly homogenized values

Station:                  Payerne
Altitude [m asl]:         490 m
Coordinates:              46° 48.7' N / 6° 56.5' E

Reference date of homogenization:
         Temperature:     01.12.2007
         Precipitation:   01.12.2007

Last inhomogeneity provisionally corrected:
         Temperature:     yes
         Precipitation:   yes

Units:
         Temperature:     °C
         Precipitation:   mm

Missing values:           NA

Data source:              MeteoSwiss
Creation date:            7.07.2021


Year  Month        Temperature      Precipitation  
1993      6               16.8              132.8  
1993      7               17.6               91.7  
1993      8               18.3              110.6  
1993      9               13.3              152.7  
1993     10                8.3              121.6  
1993     11                2.2               12.9  
1993     12                3.9              114.7  
1994      1                2.6               56.5  
1994      2                2.5               36.7  
1994      3                9.1               26.7  
1994      4                7.0               88.1  
1994      5               13.3              149.0  
1994      6               16.7              105.6  
1994      7               20.9               36.1  
1994      8               19.6               99.7  
1994      9               13.7              178.6  
1994     10                9.6               95.9  
1994     11                7.6               37.9  
1994     12                3.8               85.9  
1995      1                0.1              149.9  
1995      2                4.9              111.3  
1995      3                4.0               77.0  
1995      4                9.0               38.5  
1995      5               12.7              154.8  
1995      6               15.0               44.5  
1995      7               20.8               68.2  
1995      8               18.1              153.9  
1995      9               12.1              157.5  
1995     10               12.1                9.8  
1995     11                3.9               30.4  
1995     12                0.4              100.4  
1996      1                0.3               33.2  
1996      2                0.0               46.1  
1996      3                3.4               23.9  
1996      4                9.1               22.4  
1996      5               12.6               92.7  
1996      6               17.1              108.4  
1996      7               17.2              155.5  
1996      8               16.8              167.6  
1996      9               11.0               36.4  
1996     10                9.3               65.5  
1996     11                4.6              110.6  
1996     12                0.3               27.7  
1997      1               -1.7               30.6  
1997      2                4.2               52.0  
1997      3                7.2               12.0  
1997      4                8.3               61.5  
1997      5               13.5               68.4  
1997      6               15.8              241.2  
1997      7               16.8              145.1  
1997      8               19.4               57.5  
1997      9               14.9               81.0  
1997     10                9.0               67.3  
1997     11                4.2               56.1  
1997     12                2.2               87.8  
1998      1                1.5               50.5  
1998      2                2.8               14.0  
1998      3                5.8               31.4  
1998      4                8.1              110.0  
1998      5               14.3               32.9  
1998      6               17.0               48.1  
1998      7               19.4               90.9  
1998      8               18.9               48.8  
1998      9               13.7              126.9  
1998     10               10.2              107.4  
1998     11                2.1               93.3  
1998     12               -0.1               21.3  
1999      1                1.3               30.5  
1999      2                0.1               80.3  
1999      3                5.7               46.7  
1999      4                8.5               98.5  
1999      5               15.3               95.5  
1999      6               15.5              104.8  
1999      7               19.2               80.4  
1999      8               18.3              108.7  
1999      9               16.5              130.2  
1999     10                9.3              120.2  
1999     11                2.4               45.9  
1999     12                2.2               75.7  
2000      1                0.0                4.8  
